Indicator Name,Indicator Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Denmark,DNK,,4.306625382,6.635904693,5.773484803,4.611031223,7.436469786,6.832658723,6.250003609,6.999159172,6.973849504,8.339349127,7.285798672,9.598600365,11.27133448,13.05462015,13.32403425,9.382775407,8.928019657,9.014356948,7.043968484,8.504711023,10.44643241,10.09938187,7.402546425,5.983422008,4.303415498,2.665910258,4.795738826,3.932904414,4.95307632,2.833865163,2.675378208,1.677737262,0.66532019,1.533473904,1.256832516,2.007119821,1.988403899,1.187434259,1.681251466,2.998562829,2.496210924,2.30312423,1.646074671,2.325730355,2.877886753,2.124598019,2.278837647,4.231711987,1.027411849,3.859264875,0.808453193
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800042863,3.399971163,4.399987767,6.500004712,4.886047774,3.51280401,2.519892618,2.204555782,2.018435568,2.4,1.759704789,0.632524599,1.968232616,3.131553469,3.151951777,3.500829311,4.929200606,9.523655216,1.686429501,,
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Dominica,DMA,,,,,,,,,,,,,,,,,,,11.11456091,20.24270253,16.76784004,-0.035247432,4.489199968,8.020745441,6.628200138,8.332633012,6.168171519,4.852733507,4.814980936,6.942696691,3.028173074,7.830898628,4.142712521,2.787874629,5.987655492,1.967576211,2.821780566,2.422005543,0.16434834,2.895424577,25.61441288,2.58718542,0.679535017,-3.202815169,4.127038123,-0.828920561,2.355596479,3.54926324,1.10665931,4.906155745,-2.281199671,1.133410741
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Dominican Republic,DOM,,-0.417953243,7.640191525,7.19040387,2.106256184,-1.056860135,-2.358703276,1.786304228,4.032531046,2.830478037,2.104839563,1.184974827,8.028427271,4.507195703,17.71017903,16.95403872,2.861785852,10.57915992,1.901790146,10.17989884,11.68968614,5.093449292,7.760768032,3.473480821,18.33184848,55.29218461,9.387266172,14.42295623,43.5358762,23.60879809,50.45925317,102.7546351,5.6167065,5.008565487,10.18385483,9.404434819,3.432405479,8.66123322,6.00013109,3.479598447,6.914373549,5.10810512,5.471727681,33.63376473,45.19112841,2.694558283,5.399655891,5.700857255,9.767641715,2.953400644,5.141807804,6.649936948
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,East Asia & Pacific (all income levels),EAS,,,,,,,,,,,,,,,,,,,5.455499832,11.92329916,12.65067669,8.697007359,6.061304787,5.18971087,6.004303299,2.931541136,3.043471636,7.167200302,7.595529045,5.92616255,5.97912247,6.480363164,5.364316197,3.43570077,3.735191059,3.253239668,3.84553491,3.314235621,3.305453872,1.877936973,2.789518841,2.642828065,2.370918917,2.611546167,3.530716909,4.239968757,4.409050161,4.649220008,4.804850333,0.82773388,3.638682001,4.29987097
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,East Asia & Pacific (developing only),EAP,,,,,,,,,,,,,,,,,,,,,,,5.057854595,4.419433693,5.241187442,2.177205272,2.053510197,7.4981921,9.069180518,6.451736364,6.679472111,7.246973068,6.598784555,4.480737262,6.947359367,5.589750116,5.073622307,4.063571092,7.487580902,3.319245502,3.038944219,2.653463335,3.629003032,3.696043904,4.785963366,5.300840984,4.629918831,4.814068013,6.5,1.1,4.222388865,5.465313713
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ecuador,ECU,,4.981363231,2.148797551,4.282145804,3.273168577,3.752892307,7.857330325,2.297724279,4.358532101,5.791484528,-10.49518693,-9.153978367,14.03335969,15.60530241,39.73091125,9.310032953,13.58281674,19.02076804,5.162408982,17.15917138,18.83000259,13.60480228,-5.043661875,-13.00080551,-1.989399913,1.04196598,-16.3336098,-9.806719248,-7.729995232,3.700572467,5.855808947,4.173239248,4.137639799,25.19127788,17.81939537,6.864543065,2.838987589,6.805088419,-3.647657395,-23.47887605,-7.043515261,26.60602776,10.66273622,11.29179538,5.59355448,7.015148869,7.771279147,6.929252431,11.08580283,-4.379818473,7.595866872,10.27253666
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Egypt, Arab Rep.",EGY,,0.172151852,0.403805812,2.432901736,6.278240128,3.052265628,4.608086791,1.350414383,0.892954817,1.470632963,2.200247025,2.448548306,2.511187867,11.49721374,11.23058147,10.39015931,12.4681375,9.92626996,10.97567296,22.32217419,18.03012463,1.188073976,9.167296127,8.293230983,11.15999216,9.037596447,12.78236821,31.13814418,13.6530381,18.53728763,18.44060723,14.47857192,19.73341854,8.42910539,8.448871564,11.3997415,7.107667446,9.877551521,3.892273039,0.869956402,4.932867114,1.867725721,3.185447964,6.777427528,11.669909,6.212728542,7.359977916,12.59574006,12.20398446,11.1722346,10.10750976,11.2
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,El Salvador,SLV,,-1.765505856,-0.871628366,1.314368732,0.820039392,1.284071081,-1.175310191,-0.393510154,0.194827795,0.42543518,4.837511855,0.806453469,0.400320766,8.841359976,9.649149619,9.887977686,17.63421348,18.32163004,0.960012556,15.56240678,16.95186558,7.397482849,5.549885332,1.593010963,3.052361892,3.15144321,-0.942940831,2.36853291,3.906488536,3.357307356,4.743979292,6.806242727,4.253875214,8.515927242,9.891626295,10.43687064,6.757537729,3.544665587,3.949123525,0.33875659,3.150424099,3.399310882,1.207639501,2.807783379,3.08744535,4.477895773,4.437434441,4.370536969,5.254720102,-0.47475412,2.315439798,6.029569157
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.981339657,0.637593722,2.580831584,-4.516648726,-2.496223982,3.586915691,0.069347049,-0.699192991,54.17915802,2.607072275,25.3789401,28.05150091,-24.07642898,41.15963906,46.56174334,-11.97152743,-1.582890271,0.635621899,16.92276351,42.64497277,14.40990675,-1.17040109,23.68635997,-33.78553041,25.28145449,21.41333539
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.383170015,10.43214786,9.81004062,9.074833559,3.897151912,9.109172678,2.318561597,24.97759526,5.170785558,17.70789654,31.5848131,24.79468082,7.630151768,11.38830895,7.287061783,16.08673675,29.50846413,11.56101833,13.34579645
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.13619034,10.23794813,5.150290253,6.771463866,4.792985992,6.477933583,4.686435103,4.04207945,4.458085788,6.060844417,8.772549489,11.63933595,5.327443615,-1.001545316,1.077087327,3.737207441
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,,4.270633862,2.703618639,-2.733879137,31.78752258,-5.272663866,-6.120972548,3.106075663,5.584832522,3.271733372,19.08376972,15.53249297,13.37635277,2.930820861,12.70672017,0.238993447,4.520806995,-0.437435903,0.662849003,6.879437896,-5.754635665,-3.621357913,12.76748364,3.911626017,9.875290768,11.55209069,17.22083925,30.31248562,24.14607439,3.855907596,24.40253631
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Euro area,EMU,,2.624274318,3.934306333,4.188868223,5.238375363,4.102028998,4.40492928,3.220596753,3.517347198,4.641788271,5.830827946,6.039601678,6.613338303,9.119514037,14.05672514,13.00486412,10.8234148,8.842882599,7.454190619,8.304979539,11.49996051,11.5931672,10.35259771,6.818695099,7.094062436,4.969359339,3.834187915,2.80724704,2.985064579,4.386363794,4.412733359,3.641871515,4.907860035,3.993231842,3.542473566,4.523087419,2.317336915,2.411214594,2.571171608,2.071179016,3.322876521,3.281862992,3.208039672,3.118767887,2.187980364,2.387610287,2.523936209,2.829525793,2.542074026,0.911711133,1.056239882,1.378750171
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Europe & Central Asia (all income levels),ECS,,,,,,,,,,,,,,,,,,,,,,11.25764041,10.22598979,6.889037308,6.257951935,5.316545894,3.698224858,4.323761786,3.072778582,5.402608329,7.326251167,34.61912574,12.35726263,21.00880291,13.41048529,9.319633553,4.198495087,6.537979037,4.197727875,3.29852932,4.185928079,3.592048956,3.400588507,3.251126978,3.795927596,3.131045453,3.387300645,4.136591718,5.166475381,1.328059207,1.900998276,3.156740483
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Europe & Central Asia (developing only),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59905023,99.69848252,942.3065299,860.4572388,276.4411218,115.0053173,40.96613173,16.93586224,12.01201892,23.05804393,22.66785586,10.15643264,5.121841899,8.220602864,7.976538351,7.385141362,9.877521823,12.67994806,11.99441606,2.447860711,8.543367383,8.60499504
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,European Union,EUU,,2.860483724,3.934306333,3.412109555,4.503764068,4.496437351,4.318658684,3.193430937,4.196662444,4.150325901,5.796190728,6.204372191,6.908856447,8.68676976,12.16834094,13.12000688,10.1030951,8.869879347,8.234273783,7.493447962,10.56777215,9.481539557,8.654876653,5.519256226,5.711069736,4.627742984,3.420046445,3.051468373,3.193691911,4.797457827,6.857134155,7.540590151,6.041382146,4.803134,3.879842009,4.933129726,3.538837206,2.601336706,3.08756051,2.434181165,3.322876521,3.281862992,2.7716875,3.005058247,2.493766521,2.4856047,2.781056689,3.094935605,3.101620532,1.173098355,1.311839514,1.637839743
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Fiji,FJI,,0.608977113,1.402525078,-0.969270057,3.140746034,7.950934697,2.482876712,-3.598219931,3.29113507,6.494226483,6.831294554,3.359259177,14.72537148,15.99744965,29.64571204,24.31865752,7.911445103,-0.032029322,4.431881064,8.141349608,17.31170561,0.978210058,12.10856689,6.826345474,3.007499719,8.223477893,3.043471636,7.340009204,7.328014536,2.848296668,6.679472111,5.993127576,6.265133423,7.236737074,0.841610862,1.156902903,2.89599185,3.450612265,7.487580902,6.811092605,-4.666524071,3.361065269,3.319015835,7.873830347,2.239113015,6.817738084,3.733812366,2.955230997,3.293645182,-0.229797502,8.210156783,10.11896134
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Finland,FIN,,5.341778022,3.973944989,5.146610108,7.17576839,5.02328994,4.723843626,7.362064371,12.06376651,4.150325901,5.796190728,7.364097338,8.244069855,13.77204309,22.07139743,13.56799301,13.12468146,9.418662287,7.454190619,8.304979539,9.635583787,11.5931672,9.200224391,8.095451116,8.462011986,5.310975694,4.819356711,4.323761786,7.646511464,6.385324162,5.428823205,1.500639772,0.918939283,1.92384478,1.637163435,4.523087419,-0.363798545,1.991910102,3.412473531,0.933767796,2.609527391,3.013001612,1.271321876,-0.686366954,0.483082477,0.461266008,0.847129638,2.990147036,2.945294579,1.386620264,0.427730869,3.63501052
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,France,FRA,,3.397070619,4.672841955,6.41425292,4.146896852,2.734586729,2.893585887,3.181559416,4.249454796,6.572534404,5.235924537,5.874831165,6.908856447,7.733577907,11.33827156,13.6383324,10.8234148,8.842882599,9.234682311,10.25716743,11.49996051,11.66129767,12.10019899,9.72352775,7.094062436,5.413606123,5.209913088,2.563025707,3.274571011,3.398579704,2.756212849,2.650659215,1.930139559,1.748370216,1.125065502,1.235254779,1.460538809,0.913487698,1.034864144,0.176748503,1.572879578,2.013749776,2.218179236,1.99740353,1.674257667,1.912219558,2.140711563,2.587109003,2.542074026,0.715972145,1.050366124,1.341675432
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,French Polynesia,PYF,,,,,,,11.4861599,7.566905724,2.209224332,1.179158411,10.02275015,4.031347303,5.014463266,8.379971032,17.85206612,16.38274585,9.306933537,9.099612226,5.959669634,9.601579312,10.81154875,11.37988422,10.52269036,14.24736469,12.29898541,6.606976642,8.589241594,-10.46615087,2.276471929,2.009540183,0.764363964,1.450174746,1.271569884,2.002843503,0.867323438,1.14156403,1.468337984,0.984044232,0.725914379,0.93059325,0.961534051,,,,,,,,,,,
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Gabon,GAB,,3.278446135,1.38092056,-20.34280715,33.54059301,-3.059107182,4.134426122,6.224734609,6.460875092,4.95912491,-0.420199473,6.504165601,-7.276968614,34.75765401,65.41046803,4.372245192,14.66493519,9.79568003,2.859074084,18.98301604,36.78110196,10.4420667,16.90362925,2.924842115,12.01021711,-1.276051775,-20.80981406,0.99328323,2.615134404,7.728024789,15.35814139,-11.36610253,0.213866957,-0.50948078,46.55144295,1.339115488,13.56267674,0.946536839,-17.78640148,19.19133589,28.0893436,-6.252593441,-0.240043316,-0.090206007,6.326494114,17.00210241,7.926870043,5.254309997,14.66683049,-19.42909944,18.64461006,17.42405778
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Gambia, The",GMB,,,,,,,,8.549715009,-8.686013593,7.128468671,9.069137748,5.163358306,3.156777993,-1.045507363,20.93722467,13.04858544,11.69319027,22.59541988,6.460343872,10.5969556,-0.177587311,1.563508699,14.48742575,2.683088016,9.00161277,39.41910417,40.51679625,18.4980112,9.706151106,13.73657135,11.96453339,134.0358729,1.950029911,5.142323826,3.777396351,3.96324988,8.368569156,-5.969119059,5.411822288,-2.435495263,2.216982348,1.805437611,10.39134522,12.89394043,16.84620776,4.303666724,-0.325206724,4.399186231,4.473146822,6.687062551,5.87093144,5.836681535
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Georgia,GEO,,,,,,,-1.815095726,1.357466587,0.648685584,3.139767712,-0.060537692,3.06730792,-1.304840185,0.367397593,0.912271063,0.659628274,0.455317877,1.36296244,0.572996671,2.766979513,1.001160764,3.678141263,3.457709559,-2.79490453,1.267223612,-4.505486794,6.118676758,2.332369559,-2.265158911,5.402608329,22.42505054,62.13246145,1314.186399,15442.30072,6041.595253,162.725115,43.03263231,6.537979037,6.936230363,9.726612105,4.679635462,5.376925589,5.919659731,3.424566457,8.367515248,7.927173658,8.484890365,9.692906684,9.707409287,-2.008370735,8.543367383,9.210391985
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Germany,DEU,,,,,,,,,,,,7.621336453,4.531857129,6.299513717,7.275290199,5.666623659,3.306194455,3.100718246,3.545841818,4.278140678,5.451189403,4.175238775,4.581058545,2.807938535,1.989146343,2.124725682,2.999543126,1.279663585,1.690461291,2.879066745,3.396643513,3.085079744,5.400475258,3.984270714,2.493430778,2.009418793,0.637769696,0.26347736,0.589786769,0.191971528,-0.672328461,1.125483587,1.431259471,1.09713176,1.070903096,0.61821196,0.312012453,1.630335566,0.773766488,1.173098355,0.595923432,0.776376179
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ghana,GHA,,3.40100107,1.962078351,6.765057226,9.932616294,17.01958686,8.151503086,-3.884507523,12.6072975,11.00711681,2.918250795,5.189073946,15.46587287,20.87222158,24.56429773,29.46073715,28.05257571,67.25165679,73.30130514,37.94881823,51.12613913,75.63357737,27.89057695,123.0612037,35.31242636,20.64841191,41.70579979,39.20149998,33.40284851,28.2943146,31.16660687,20.04136067,11.15006581,31.75720812,30.12892664,43.04533062,39.83774308,19.45816709,17.04846523,13.97116536,27.23011394,34.81794423,22.8185842,28.70440737,14.35015112,14.96371837,80.75013786,16.27665076,20.20210176,16.61831753,16.47778139,12.5228409
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Greece,GRC,,1.492288375,4.606401129,1.395783961,3.718355589,4.007017801,4.85464073,2.439832988,1.73974902,3.389819241,2.97237164,2.975068882,5.046610798,20.91037552,22.78044376,13.12000688,16.43448737,13.75440286,13.78804538,20.1507119,19.23944927,21.61203488,27.21274889,20.61220683,21.91845466,19.02595281,18.88200038,15.25267949,16.67987012,14.49897293,20.69059763,19.78774302,14.79881428,14.42874717,11.18188874,9.791836047,7.341229561,6.776183627,5.197308084,3.028600531,3.396848856,3.117577199,3.40117707,3.922100636,2.946944276,2.811979951,2.523936209,3.541421765,4.720160003,2.792565684,1.710113739,1.640574839
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Greenland,GRL,,,,,,,,,,,,11.44773016,5.69999985,7.66319785,15.55360273,16.42585556,13.19399086,6.982111919,9.277238382,7.502467943,11.55925156,14.92680443,13.01687008,9.717130085,8.870829967,7.423663352,4.129587302,4.620727202,6.350238775,5.34985984,5.092584452,3.225274956,1.545678253,1.042016807,0.468374371,2.05587071,0.980101839,0.496703504,0.978427714,1.06045582,2.110093093,3.402256365,3.103084327,2.197285626,2.149056067,1.591148696,-3.077102929,5.887518856,-23.48173174,-18.98523857,,
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Grenada,GRD,,,,,,,,,,,,,,,,,,,20.17217699,9.364394663,7.245524977,4.223335236,3.265978277,3.25964256,3.815233846,7.742504081,3.763389599,4.474076187,6.689723758,8.852830207,-1.371503268,6.819521782,4.177019414,2.4428753,1.799678743,2.967871705,2.485190587,-1.067758044,4.901699865,1.195816476,21.57230453,3.991367874,1.820337803,0.560811856,7.788143159,4.825488088,2.496944892,2.527085911,7.151139968,-1.218697307,2.341605657,2.995718849
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guatemala,GTM,,-1.080368207,2.585501633,0.805342928,-1.680574514,-1.797047041,-1.002859571,0.387597148,1.871424108,1.696244609,5.001179266,-1.269188606,-1.36346086,14.50077774,15.67927087,13.11609208,11.49530425,16.45286442,5.495958917,8.587189784,10.00488602,8.548107393,4.977954463,6.560975654,4.123700779,18.7797348,41.46259298,7.998534471,11.65529827,10.90889687,40.531259,32.97505204,8.861384879,14.50435161,11.72227821,8.667818258,8.900004479,8.257339509,9.50243521,5.04155794,6.830114686,-4.08393045,6.449523093,4.455968535,6.077020808,5.634484078,4.993878126,7.136030246,9.440697064,3.543280356,5.106511846,5.53131986
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25999011,21.65363914,22.31557342,17.27918117,25.81867057,26.22021363,0.673757276,1.428001639,5.951338302,0.81172193,1.948672209,2.152891631,3.371134299,11.12534799,0.715237044,3.217012731,7.543877954,16.52362875,-4.752490245,37.58394041,12.98686746,14.10684796,6.810300448,20.19568743,20.94120359
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guinea-Bissau,GNB,,,,,,,,,,,,1.807272074,4.974506021,10.43380283,8.924462036,7.203084035,1.513742463,3.065840174,6.335753244,4.280026211,11.53688313,1.817007336,16.54233605,23.30704965,59.40183223,32.31351027,112.894824,94.26345301,79.54483424,99.25332596,30.24603676,67.89436686,64.98118999,49.05888543,23.24948069,44.7300381,39.23371357,34.13819482,8.074834542,5.248429478,3.260737433,-5.079024548,4.703828039,95.8529737,-2.200825888,5.772499011,-1.981839545,6.038822184,10.46117117,1.119169577,1.718401556,5.428030967
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guyana,GUY,,4.293503692,3.750060594,2.774983465,-0.485362891,-1.787191726,1.921349051,4.864406117,6.945376901,1.415833664,3.036120439,2.14161314,9.885673799,6.269440331,37.47215899,14.65814732,-5.776558914,1.679570992,14.78777958,6.562940159,11.77879595,4.340741919,4.302402174,8.919684651,19.28174961,14.51010138,12.29336122,58.71082154,23.64603813,162.6226469,56.39717488,126.7371015,13.49999937,15.49999519,19.70000533,12.40000807,3.999990603,1.399055102,3.000957935,11.19999914,6.600052939,-1.88756032,4.513852308,5.485871019,4.893909082,7.89858629,68.44367733,12.70246174,9.020371708,2.13015377,6.702989858,
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90816579,18.33664177,56.70789242,15.96366452,9.978091149,12.72560023,14.15742836,7.0288268,11.05890498,11.63067374,9.996820825,26.90424956,21.50121956,17.57797119,14.76083348,8.015994038,12.89485194,3.397104512,4.726625491,6.774510324
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Heavily indebted poor countries (HIPC),HPC,,3.397425811,2.485955838,3.235544334,3.941269785,3.052176621,3.40655039,1.266337669,2.71241884,3.726851515,3.785003686,3.031656989,4.974506021,7.838578677,14.9207099,8.304804532,9.92709444,12.19948194,8.56215119,11.42124507,14.24589464,10.62826136,10.34139171,11.00198743,13.55219179,11.18712788,7.260251729,12.21751378,9.159940918,12.74406018,11.45836896,16.33418905,9.102214291,11.99720196,27.03257715,12.55336412,9.340897452,4.964845048,8.007575287,4.408049931,6.355733576,4.126114408,5.073463351,6.044867453,8.118125734,7.691327631,7.345121197,7.347300506,10.24557924,4.011869849,6.64678711,8.719864515
